UNITID,C2MORM,C2MORT,C2MORW,CTOTALT,CS2MORM,CS2MORT,CS2MORW,CSTOTLT,EF2MORM,EF2MORT,EF2MORW,EFNRALM,EFNRALT,EFNRALW,NRADJCT,NRCMTOT,NREXCLU,NRREVCT,PGEXCLU,SSADJCT,SSCMTOT,SSEXCLU,SSREVCT,FEE2,FEE3,HRCHG2,HRCHG3,TUITION2,TUITION3,HR2MORM,HR2MORT,HR2MORW,HRTOTLT,SABDTYPE,AGRNT_A,AGRNT_N,AGRNT_P,AGRNT_T,AIDFSIN,AIDFSIP,ANYAIDN,ANYAIDP,FGRNT_A,FGRNT_N,FGRNT_P,IGRNT_A,IGRNT_N,IGRNT_P,IGRNT_T,LOAN_A,LOAN_N,LOAN_P,OFGRT_A,OFGRT_N,OFGRT_P,OFGRT_T,PGRNT_A,PGRNT_N,PGRNT_P,PGRNT_T,SCFA1N,SCFA1P,SCFA2,SCFA2DG,SCUGDGSK,SCUGFFN,SCUGNDGS,SCUGRAD,SGRNT_A,SGRNT_N,SGRNT_P,SGRNT_T,UAGRNTA,UAGRNTN,UAGRNTP,UAGRNTT,UDGAGRNTA,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGPGRNTP,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UPGRNTA,UPGRNTN,UPGRNTP,UPGRNTT,SCUGFFP,year
144962,0.11201867,0.27071178,0.15869312,15.3979,8.0,17.0,9.0,1004.0,16.384615,31.923077,15.538462,28.846153,46.846153,18.0,171.0,111.0,0.0,171.0,0.0,116.0,79.0,0.0,116.0,370.0,370.0,1132.0,1132.0,39862.0,39862.0,0.0,0.0,0.0,36.73077,0.020833334,27835.0,526.0,99.0,14641219.0,527.0,99.0,529.0,100.0,5626.0,214.0,40.0,23178.0,526.0,99.0,12191847.0,6944.0,295.0,56.0,1092.0,76.0,14.0,83000.0,5238.0,214.0,40.0,1120927.0,530.0,18.0,2985.0,2857.0,2857.0,530.0,128.0,2985.0,5511.0,226.0,43.0,1245445.0,25425.0,2801.0,94.0,71216220.0,25551.0,2784.0,97.0,71133530.0,38.0,17.0,13.0,82696.0,5175.0,1087.0,36.0,5624862.0,18.0,2022
144971,0.07476635,0.1495327,0.07476635,5.345794,2.0,3.0,1.0,115.0,2.3333333,4.4166665,2.0833333,2.4166667,2.4166667,0.0,54.0,32.0,0.0,54.0,0.0,37.0,24.0,0.0,37.0,930.0,930.0,650.0,650.0,27450.0,27450.0,0.0,0.0,0.0,10.3125,0.10869565,19367.0,119.0,100.0,2304668.0,119.0,100.0,119.0,100.0,5736.0,57.0,48.0,14100.0,119.0,100.0,1677904.0,5983.0,106.0,89.0,459.0,39.0,33.0,17888.0,5422.0,57.0,48.0,309066.0,119.0,25.0,476.0,468.0,468.0,119.0,8.0,476.0,5082.0,59.0,50.0,299810.0,17679.0,468.0,98.0,8273655.0,17679.0,468.0,100.0,8273655.0,47.0,0.0,0.0,0.0,4745.0,219.0,46.0,1039150.0,25.0,2022
145099,0.0,0.0,0.0,81.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,35.0,0.0,83.0,0.0,27.0,20.0,0.0,27.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,2.2,5401.0,188.0,63.0,1015416.0,213.0,72.0,213.0,72.0,4820.0,188.0,63.0,2000.0,1.0,0.0,2000.0,4895.0,148.0,50.0,1440.0,188.0,63.0,270717.0,3694.0,172.0,58.0,635422.0,258.0,15.0,1705.0,1415.0,413.0,297.0,0.0,413.0,7663.0,14.0,5.0,107277.0,5421.0,238.0,58.0,1290106.0,5421.0,238.0,58.0,1290106.0,54.0,0.0,0.0,0.0,3884.0,222.0,54.0,862305.0,72.0,2022
145239,1.3333334,2.2222223,0.8888889,88.0,3.0,5.0,2.0,198.0,0.71428573,2.857143,2.142857,0.0,0.0,0.0,7.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,350.0,508.0,15560.0,15560.0,0.0,0.0,0.0,22.0,1.2333333,11963.0,16.0,67.0,191402.0,22.0,92.0,22.0,92.0,6754.0,16.0,67.0,3040.0,0.0,0.0,0.0,6117.0,21.0,88.0,2090.0,16.0,67.0,33438.0,5331.0,14.0,58.0,74630.0,24.0,8.0,308.0,308.0,308.0,24.0,0.0,308.0,5556.0,15.0,63.0,83334.0,7691.0,240.0,78.0,1845722.0,7691.0,240.0,78.0,1845722.0,41.0,0.0,0.0,0.0,5001.0,126.0,41.0,630083.0,8.0,2022
145275,0.0,0.0,0.0,7.6923075,0.0,0.0,0.0,49.0,1.3333334,4.6666665,3.3333333,23.333334,39.333332,16.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,6.826087,-1.3243244,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
145309,0.0,0.0,0.0,13.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,5.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,4.4666667,4628.0,9.0,38.0,41652.0,14.0,58.0,16.0,67.0,4628.0,9.0,38.0,3040.0,0.0,0.0,0.0,5854.0,13.0,54.0,1333.5,0.0,0.0,0.0,4628.0,9.0,38.0,41652.0,258.0,15.0,1705.0,1415.0,63.0,24.0,0.0,63.0,3104.0,0.0,0.0,0.0,5711.0,33.0,52.0,188466.0,5711.0,33.0,52.0,188466.0,52.0,0.0,0.0,0.0,5711.0,33.0,52.0,188466.0,38.0,2022
145336,0.27329192,0.6708075,0.39751554,29.962732,11.0,27.0,16.0,1197.0,12.962963,37.77778,24.814816,61.925926,91.85185,29.925926,44.0,12.0,0.0,44.0,0.0,23.0,7.0,0.0,23.0,2956.0,2956.0,313.0,626.0,7512.0,15024.0,0.29166666,1.0,0.7083333,57.958332,-0.16981132,11987.0,189.0,100.0,2265622.0,189.0,100.0,189.0,100.0,5702.0,189.0,100.0,2257.0,81.0,43.0,182833.0,5223.0,87.0,46.0,2174.0,189.0,100.0,410924.0,5210.0,128.0,68.0,666838.0,189.0,7.0,2709.0,2688.0,2688.0,189.0,21.0,2709.0,6361.0,158.0,84.0,1005027.0,7902.0,2709.0,100.0,21407436.0,7934.0,2688.0,100.0,21325574.0,54.0,21.0,100.0,81863.0,4442.0,1439.0,53.0,6392055.0,7.0,2022
145354,0.0,1.0,1.0,16.0,0.0,1.0,1.0,16.0,0.0,0.5555556,0.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.0,1563.0,195.0,195.0,5743.0,5743.0,0.0,0.0,0.0,28.096802,-0.75,4241.0,2.0,100.0,8481.0,2.0,100.0,2.0,100.0,5148.5,0.0,0.0,3398.0,2.0,100.0,6796.0,6609.0,0.0,0.0,1333.5,0.0,0.0,0.0,4957.0,0.0,0.0,0.0,2.0,4.0,52.0,52.0,52.0,2.0,0.0,52.0,1685.0,1.0,50.0,1685.0,7534.0,47.0,90.0,354113.0,7534.0,47.0,90.0,354113.0,73.0,0.0,0.0,0.0,3609.0,38.0,73.0,137126.0,4.0,2022
145372,0.18274112,0.30456853,0.12182741,8.467005,5.0,8.0,3.0,241.0,5.3333335,9.777778,4.4444447,35.25926,46.22222,10.962963,71.0,45.0,0.0,71.0,0.0,49.0,26.0,0.0,49.0,550.0,550.0,470.0,470.0,29998.0,29998.0,0.2173913,0.2173913,0.0,10.956522,0.4871795,22664.0,206.0,100.0,4668846.0,206.0,100.0,206.0,100.0,5393.0,84.0,41.0,19168.0,206.0,100.0,3948549.0,6884.0,128.0,62.0,1039.0,51.0,25.0,53000.0,4762.0,84.0,41.0,400045.0,206.0,23.0,890.0,838.0,838.0,206.0,52.0,890.0,5042.0,53.0,26.0,267252.0,20639.0,787.0,88.0,16243177.0,20639.0,787.0,94.0,16243177.0,41.0,0.0,0.0,0.0,4930.0,341.0,38.0,1680989.0,23.0,2022
145406,0.0,6.1714287,6.1714287,166.97144,0.0,14.0,14.0,375.0,0.5882353,10.588235,10.0,0.0,0.0,0.0,14.0,7.0,0.0,14.0,0.0,21.0,19.0,0.0,21.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,2.409091,4616.0,25.0,54.0,115399.0,36.0,78.0,36.0,78.0,4616.0,25.0,54.0,3040.0,0.0,0.0,0.0,6692.0,33.0,72.0,1333.5,0.0,0.0,0.0,4616.0,25.0,54.0,115399.0,258.0,15.0,1705.0,1415.0,810.0,46.0,0.0,810.0,3104.0,0.0,0.0,0.0,3886.0,337.0,42.0,1309629.0,3886.0,337.0,42.0,1309629.0,41.0,0.0,0.0,0.0,3837.0,336.0,41.0,1289286.0,6.0,2022
145424,0.0,0.0,0.0,9.032258,0.0,0.0,0.0,21.0,0.0,1.6470588,1.6470588,0.0,0.0,0.0,8.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.083333336,7473.0,6.0,67.0,44838.0,7.0,78.0,7.0,78.0,5723.0,6.0,67.0,3500.0,3.0,33.0,10500.0,9405.0,7.0,78.0,1333.5,0.0,0.0,0.0,5723.0,6.0,67.0,34338.0,258.0,15.0,1705.0,1415.0,100.0,9.0,0.0,100.0,3104.0,0.0,0.0,0.0,5113.0,47.0,47.0,240312.0,5113.0,47.0,47.0,240312.0,44.0,0.0,0.0,0.0,4712.0,44.0,44.0,207312.0,9.0,2022
145433,0.0,1.037037,1.037037,22.666666,0.0,2.0,2.0,46.0,0.0,4.3333335,4.3333335,0.0,0.44444445,0.44444445,7.0,5.0,0.0,7.0,0.0,4.0,1.0,0.0,4.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,-0.07692308,5852.0,5.0,56.0,29261.0,7.0,78.0,7.0,78.0,5852.0,5.0,56.0,3040.0,0.0,0.0,0.0,8512.0,7.0,78.0,1333.5,0.0,0.0,0.0,5852.0,5.0,56.0,29261.0,258.0,15.0,1705.0,1415.0,155.0,9.0,0.0,155.0,3104.0,0.0,0.0,0.0,4632.0,77.0,50.0,356685.0,4632.0,77.0,50.0,356685.0,49.0,0.0,0.0,0.0,4640.0,76.0,49.0,352664.0,6.0,2022
145497,0.0,0.0,0.0,5.037037,0.0,0.0,0.0,39.0,0.0,0.25,0.25,0.0,0.8333333,0.8333333,83.0,15.0,0.0,83.0,0.0,1.0,0.0,0.0,1.0,400.0,400.0,595.0,595.0,13800.0,13800.0,0.0,0.0,0.0,6.4615383,1.7307693,7745.0,1.0,50.0,7745.0,1.0,50.0,1.0,50.0,7745.0,1.0,50.0,3040.0,0.0,0.0,0.0,6609.0,0.0,0.0,1250.0,1.0,50.0,1250.0,6495.0,1.0,50.0,6495.0,2.0,1.0,178.0,82.0,82.0,2.0,96.0,178.0,3104.0,0.0,0.0,0.0,9406.0,70.0,39.0,658400.0,9795.0,66.0,80.0,646480.0,30.0,4.0,4.0,11920.0,6139.0,25.0,14.0,153463.0,1.0,2022
145521,0.2735043,0.3846154,0.11111111,17.435898,8.0,11.0,3.0,453.0,3.8333333,11.666667,7.8333335,4.3333335,7.6666665,3.3333333,94.0,54.0,0.0,94.0,0.0,12.0,8.0,0.0,12.0,1000.0,1000.0,246.0,252.0,5904.0,6048.0,0.71428573,0.71428573,0.0,32.857143,0.55263156,5390.0,175.0,77.0,943253.0,175.0,77.0,176.0,77.0,4847.0,110.0,48.0,2469.0,114.0,50.0,281476.0,4450.0,5.0,2.0,227.0,37.0,16.0,8400.0,4771.0,110.0,48.0,524788.0,228.0,19.0,1203.0,901.0,901.0,228.0,302.0,1203.0,1549.0,83.0,36.0,128589.0,4865.0,597.0,50.0,2904629.0,4865.0,597.0,66.0,2904629.0,47.0,0.0,0.0,0.0,4163.0,422.0,35.0,1756625.0,19.0,2022
145558,0.4329897,0.92783505,0.49484536,40.26804,6.0,13.0,7.0,629.0,16.0,46.666668,30.666666,10.0,23.333334,13.333333,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.1388889,0.1388889,0.0,26.5,-0.09803922,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
145600,0.9237537,2.1202345,1.196481,75.721405,104.0,235.0,131.0,8281.0,124.74074,275.85184,151.11111,554.8148,953.9259,399.1111,865.0,576.0,0.0,865.0,3.0,498.0,328.0,1.0,499.0,3076.0,3076.0,455.0,898.0,12396.0,27765.0,1.5681819,3.9318182,2.3636363,320.3409,-0.26785713,13813.0,2933.0,73.0,40513660.0,3169.0,79.0,3245.0,81.0,5229.0,2319.0,58.0,5239.0,2696.0,67.0,14124599.0,7514.0,887.0,22.0,948.0,262.0,7.0,248274.0,5124.0,2318.0,58.0,11876880.0,4024.0,18.0,22279.0,22011.0,22011.0,4024.0,268.0,22279.0,5570.0,2561.0,64.0,14263908.0,12539.0,14640.0,66.0,183570820.0,12536.0,14622.0,66.0,183297600.0,50.0,18.0,7.0,273214.0,4920.0,11042.0,50.0,54322180.0,18.0,2022
145619,0.016830295,0.26928473,0.25245443,25.279102,1.0,10.0,9.0,1274.0,10.444445,17.333334,6.888889,10.740741,18.074074,7.3333335,179.0,96.0,0.0,179.0,0.0,149.0,87.0,0.0,149.0,1514.0,1514.0,1031.0,1031.0,30927.0,30927.0,0.0,0.0,0.0,30.7,0.25581396,20083.0,408.0,99.0,8193747.0,410.0,100.0,410.0,100.0,5366.0,165.0,40.0,16349.0,408.0,99.0,6670586.0,6294.0,277.0,67.0,794.0,78.0,19.0,61900.0,4991.0,165.0,40.0,823499.0,411.0,19.0,2185.0,2173.0,2173.0,411.0,12.0,2185.0,5102.0,125.0,30.0,637762.0,19080.0,2001.0,92.0,38178776.0,19080.0,2001.0,92.0,38178776.0,43.0,0.0,0.0,0.0,5270.0,939.0,43.0,4948863.0,19.0,2022
145628,0.0,0.0,0.0,139.0,0.0,0.0,0.0,139.0,5.3333335,22.666666,17.333334,16.0,56.666668,40.666668,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,13.277778,0.6216216,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
145637,1.5323496,3.187287,1.6549376,108.59251,208.0,430.0,222.0,14865.0,251.25926,498.74075,247.48148,1920.3704,2895.4814,975.1111,4575.0,4016.0,4.0,4579.0,5.0,1211.0,1029.0,0.0,1211.0,3240.0,3240.0,609.0,975.0,14542.0,35122.0,2.7619047,4.5,1.7380953,324.90475,-0.3559322,16552.0,4427.0,54.0,73277310.0,5008.0,61.0,5268.0,64.0,5021.0,3511.0,42.0,10719.0,3663.0,44.0,39263252.0,6697.0,2745.0,33.0,2114.0,3511.0,42.0,7423018.0,5240.0,1948.0,24.0,10207368.0,8273.0,24.0,34779.0,33889.0,33889.0,8273.0,890.0,34779.0,6407.0,2557.0,31.0,16383671.0,16449.0,20318.0,58.0,334215970.0,16458.0,19721.0,58.0,324566050.0,26.0,597.0,67.0,9649918.0,5085.0,8645.0,25.0,43963490.0,24.0,2022
145646,0.16216215,0.4864865,0.3243243,10.918919,5.0,17.0,12.0,381.0,8.0,14.727273,6.7272725,14.454545,28.363636,13.909091,179.0,140.0,0.0,179.0,0.0,130.0,109.0,0.0,130.0,204.0,204.0,1675.0,1675.0,53610.0,53610.0,0.25,0.25,0.0,28.2,0.55263156,36614.0,433.0,100.0,15853833.0,433.0,100.0,433.0,100.0,5837.0,119.0,27.0,34487.0,422.0,97.0,14553371.0,8859.0,299.0,69.0,573.0,119.0,27.0,68150.0,5264.0,119.0,27.0,626441.0,433.0,26.0,1653.0,1646.0,1646.0,433.0,7.0,1653.0,5508.0,110.0,25.0,605871.0,34689.0,1646.0,100.0,57097412.0,34689.0,1646.0,100.0,57097412.0,25.0,0.0,0.0,0.0,4977.0,405.0,25.0,2015694.0,26.0,2022
145682,0.4083916,1.4881119,1.0797203,37.337063,19.0,70.0,51.0,1786.0,51.0,122.916664,71.916664,23.916666,52.333332,28.416666,655.0,230.0,0.0,655.0,0.0,38.0,13.0,0.0,38.0,0.0,0.0,330.0,390.0,9316.0,11336.0,0.5263158,0.7894737,0.2631579,43.789474,0.20454545,3994.0,759.0,100.0,3031691.0,759.0,100.0,759.0,100.0,3306.0,759.0,100.0,2313.0,131.0,17.0,303029.0,4584.0,76.0,10.0,1942.0,758.0,100.0,1471695.0,4530.0,229.0,30.0,1037453.0,759.0,10.0,7385.0,4800.0,4800.0,759.0,2585.0,7385.0,1193.0,184.0,24.0,219514.0,2788.0,5456.0,74.0,15209969.0,3061.0,4797.0,100.0,14682190.0,34.0,659.0,25.0,527779.0,3315.0,1625.0,22.0,5386646.0,10.0,2022
145691,0.14173229,0.21259843,0.070866145,7.6299214,4.0,7.0,3.0,258.0,5.0833335,11.916667,6.8333335,9.416667,18.166666,8.75,77.0,55.0,0.0,77.0,2.0,88.0,60.0,0.0,88.0,550.0,550.0,1100.0,1100.0,35796.0,35796.0,0.0,0.0,0.0,18.958334,0.4871795,29785.0,249.0,100.0,7416347.0,249.0,100.0,249.0,100.0,3602.0,249.0,100.0,24080.0,249.0,100.0,5995918.0,6306.0,217.0,87.0,1584.0,249.0,100.0,394424.0,5128.0,98.0,39.0,502552.0,249.0,23.0,1097.0,1078.0,1078.0,249.0,19.0,1097.0,5629.0,93.0,37.0,523453.0,27424.0,1097.0,100.0,30083972.0,27897.0,1078.0,100.0,30073472.0,40.0,19.0,100.0,10500.0,4912.0,430.0,39.0,2112005.0,23.0,2022
145707,0.18987341,0.49367088,0.30379745,19.088608,5.0,9.0,4.0,341.0,1.9166666,5.1666665,3.25,0.0,0.0,0.0,110.0,79.0,0.0,110.0,0.0,10.0,7.0,0.0,10.0,1154.0,1154.0,278.0,342.0,8902.0,10928.0,0.0,0.0,0.0,15.384615,0.55263156,7619.0,211.0,96.0,1607648.0,212.0,97.0,212.0,97.0,5560.0,200.0,91.0,2402.0,158.0,72.0,379448.0,4962.0,18.0,8.0,2539.0,200.0,91.0,507851.0,5923.0,102.0,47.0,604097.0,219.0,22.0,992.0,585.0,585.0,219.0,407.0,992.0,1401.0,83.0,38.0,116252.0,4728.0,935.0,94.0,4420617.0,7305.0,539.0,92.0,3937388.0,48.0,396.0,97.0,483229.0,5979.0,282.0,28.0,1686152.0,22.0,2022
145725,0.26124817,0.574746,0.3134978,32.429607,13.0,29.0,16.0,1677.0,28.296297,48.074074,19.777779,359.1111,541.4074,182.2963,251.0,190.0,2.0,253.0,1.0,108.0,80.0,0.0,108.0,1620.0,1620.0,1520.0,1520.0,48659.0,48659.0,0.16666667,0.16666667,0.0,70.76667,0.30952382,40243.0,496.0,99.0,19960296.0,496.0,99.0,496.0,99.0,7402.0,186.0,37.0,36045.0,496.0,99.0,17878184.0,7227.0,211.0,42.0,2963.0,186.0,37.0,551100.0,5542.0,149.0,30.0,825730.0,499.0,17.0,2998.0,2923.0,2923.0,499.0,75.0,2998.0,5425.0,130.0,26.0,705280.0,36536.0,2865.0,96.0,104674260.0,36536.0,2865.0,98.0,104674260.0,30.0,0.0,0.0,0.0,5034.0,879.0,29.0,4425201.0,17.0,2022
145813,0.75458515,1.6978166,0.94323146,59.255894,71.0,156.0,85.0,5190.0,112.96296,258.51852,145.55556,72.22222,135.40741,63.185184,1668.0,1241.0,0.0,1668.0,1.0,899.0,633.0,0.0,899.0,3034.0,3034.0,395.0,789.0,10907.0,20175.0,1.35,2.9,1.55,249.6,-0.09803922,11619.0,3257.0,97.0,37843190.0,3285.0,98.0,3285.0,98.0,4230.0,2229.0,66.0,6492.0,3102.0,92.0,20139124.0,7247.0,1640.0,49.0,1760.0,2215.0,66.0,3898570.0,4978.0,1111.0,33.0,5530770.0,3355.0,19.0,17674.0,17632.0,17632.0,3355.0,42.0,17674.0,5027.0,1646.0,49.0,8274729.0,10441.0,15161.0,86.0,158292050.0,10449.0,15138.0,86.0,158182450.0,30.0,23.0,55.0,109608.0,4938.0,5363.0,30.0,26483418.0,19.0,2022
145831,0.18181819,0.42975205,0.24793388,28.92562,4.0,9.0,5.0,687.0,6.5,15.0,8.5,0.0,0.0,0.0,216.0,102.0,0.0,216.0,0.0,9.0,2.0,0.0,9.0,232.0,232.0,431.0,462.0,12937.0,14082.0,0.0,0.71428573,0.71428573,52.857143,0.25581396,3772.0,291.0,83.0,1097677.0,291.0,83.0,313.0,89.0,3133.0,289.0,82.0,2559.0,15.0,4.0,38392.0,3794.0,11.0,3.0,940.0,267.0,76.0,250909.0,5155.0,127.0,36.0,654657.0,351.0,14.0,2470.0,1853.0,1853.0,351.0,617.0,2470.0,1635.0,94.0,27.0,153719.0,3880.0,1821.0,74.0,7065314.0,4788.0,1447.0,78.0,6928421.0,39.0,374.0,61.0,136893.0,5558.0,716.0,29.0,3979671.0,14.0,2022
145886,0.0,0.0,0.0,8.181818,0.0,0.0,0.0,15.0,0.6666667,2.0,1.3333334,0.0,0.0,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,2.0,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
146205,0.13617021,0.22978723,0.09361702,19.659575,1.0,4.0,3.0,634.0,6.3333335,17.916666,11.583333,1.25,1.6666666,0.41666666,254.0,101.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,188.0,234.0,5640.0,7020.0,0.0,0.0,0.0,27.083334,1.4642857,7549.0,289.0,76.0,2181650.0,291.0,76.0,323.0,85.0,6444.0,254.0,67.0,3042.0,111.0,29.0,337711.0,8736.0,9.0,2.0,3911.0,225.0,59.0,879938.0,4730.0,160.0,42.0,756840.0,381.0,13.0,2954.0,2157.0,2157.0,381.0,797.0,2954.0,1535.0,135.0,35.0,207161.0,7024.0,1432.0,48.0,10058962.0,7043.0,1428.0,66.0,10056958.0,36.0,4.0,1.0,2004.0,4035.0,786.0,27.0,3171844.0,13.0,2022
146278,0.06185567,0.28865978,0.22680412,15.56701,1.0,8.0,7.0,429.0,7.5,18.666666,11.166667,0.0,0.0,0.0,136.0,76.0,0.0,136.0,0.0,44.0,24.0,0.0,44.0,630.0,630.0,259.0,259.0,7770.0,7770.0,0.0,0.0,0.0,11.238095,0.7714286,5627.0,278.0,74.0,1564436.0,301.0,80.0,301.0,80.0,5423.0,179.0,47.0,2610.0,132.0,35.0,344582.0,4108.0,66.0,18.0,996.0,62.0,16.0,61757.0,5224.0,174.0,46.0,908891.0,377.0,22.0,1728.0,1370.0,1370.0,377.0,358.0,1728.0,1978.0,126.0,33.0,249206.0,5416.0,1234.0,71.0,6683773.0,6121.0,1066.0,78.0,6525446.0,52.0,168.0,47.0,158327.0,4347.0,712.0,41.0,3095315.0,22.0,2022
146296,0.6774942,1.6658933,0.9883991,46.380512,33.0,69.0,36.0,1880.0,52.25,111.583336,59.333332,2.5,6.5,4.0,510.0,101.0,0.0,510.0,0.0,20.0,3.0,0.0,20.0,1050.0,1050.0,390.0,425.0,11700.0,12750.0,0.0,0.0,0.0,65.9375,0.7714286,4708.0,248.0,73.0,1167680.0,248.0,73.0,248.0,73.0,3594.0,239.0,70.0,2339.0,41.0,12.0,95894.0,4761.0,16.0,5.0,1301.0,238.0,70.0,309712.0,4324.0,127.0,37.0,549164.0,341.0,3.0,11551.0,8937.0,8937.0,341.0,2614.0,11551.0,1731.0,123.0,36.0,212910.0,3537.0,5251.0,45.0,18572460.0,3552.0,5213.0,58.0,18514026.0,27.0,38.0,1.0,58434.0,6267.0,2377.0,21.0,14897689.0,3.0,2022
146339,0.091778204,0.18355641,0.091778204,8.80306,3.0,7.0,4.0,309.0,2.32,3.92,1.6,18.16,25.04,6.88,70.0,44.0,0.0,70.0,0.0,45.0,26.0,1.0,46.0,1060.0,1060.0,1240.0,1240.0,29850.0,29850.0,0.0,0.0,0.0,15.684211,0.20454545,21123.0,174.0,93.0,3675345.0,181.0,96.0,181.0,96.0,7163.0,69.0,37.0,17558.0,167.0,89.0,2932252.0,9594.0,122.0,65.0,2309.0,64.0,34.0,147789.0,5022.0,69.0,37.0,346491.0,188.0,20.0,932.0,923.0,923.0,188.0,9.0,932.0,2704.0,92.0,49.0,248813.0,19730.0,838.0,90.0,16534061.0,19752.0,837.0,91.0,16532061.0,33.0,1.0,11.0,2000.0,5483.0,307.0,33.0,1683258.0,20.0,2022
146348,0.21763602,0.49530956,0.27767354,18.761726,3.0,10.0,7.0,364.0,19.0,38.833332,19.833334,6.1666665,10.166667,4.0,133.0,41.0,0.0,133.0,0.0,2.0,0.0,0.0,2.0,570.0,570.0,421.0,833.0,12630.0,24990.0,0.0,0.0,0.0,23.5,0.4871795,6753.0,200.0,70.0,1350688.0,207.0,72.0,210.0,73.0,6080.0,191.0,67.0,1429.0,30.0,10.0,42881.0,4140.0,13.0,5.0,3772.0,137.0,48.0,516754.0,4775.0,135.0,47.0,644608.0,287.0,13.0,2231.0,1837.0,1837.0,287.0,394.0,2231.0,1344.0,109.0,38.0,146445.0,5633.0,1306.0,59.0,7356322.0,5728.0,1202.0,65.0,6885645.0,43.0,104.0,26.0,470677.0,3609.0,791.0,35.0,2854684.0,13.0,2022
